WB_UWBI,GOV_WB_NAME,WELL_UWI,PROD_DAY,WB_OIL_VOL_SM3,WB_GAS_VOL_SM3,WB_WATER_VOL_M3,GOV_FIELD_NAME
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-01-18T00:00:00,1108.78339,58003.64744,61.35667,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-01-19T00:00:00,1126.40799,59117.63708,62.02299,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-01-20T00:00:00,1165.91257,61147.82069,71.89068,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-01-21T00:00:00,1145.17997,59883.9994,72.08931,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-01-22T00:00:00,1117.12453,59405.19789,68.64565,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-01-23T00:00:00,1122.25147,59853.63068,68.7917,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-01-24T00:00:00,1124.6223,60220.0595,69.25108,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-01-25T00:00:00,1122.71198,60574.89206,70.40826,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-01-26T00:00:00,1135.73628,60892.4652,71.45508,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-01-27T00:00:00,1130.43222,58508.3471,71.84247,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-01-28T00:00:00,1054.22221,57503.11185,64.93394,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-01-29T00:00:00,1054.26328,56093.37767,62.98161,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-01-30T00:00:00,1042.03841,56567.6571,62.22233,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-01-31T00:00:00,1046.16371,57539.221,65.58649,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-02-01T00:00:00,1040.91358,57414.28283,66.40739,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-02-02T00:00:00,1044.07878,57978.17722,66.72547,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-02-03T00:00:00,1054.33694,59013.42084,67.42829,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-02-04T00:00:00,372.7323,9957.59062,19.53525,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-02-05T00:00:00,1090.58649,66728.58295,10.075,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-02-06T00:00:00,982.47979,54242.09396,14.34523,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-02-07T00:00:00,960.82347,47875.28517,17.22338,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-02-08T00:00:00,959.87525,48400.82238,18.69055,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-02-09T00:00:00,955.49828,48206.03069,19.83964,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-02-10T00:00:00,980.6417,50098.61193,20.26848,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-02-11T00:00:00,544.32229,20141.41281,11.42857,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-02-12T00:00:00,990.20492,43341.25148,7.70243,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-02-13T00:00:00,1077.47735,64150.7931,21.29891,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-02-14T00:00:00,1036.16235,58595.16209,32.0151,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-02-15T00:00:00,1040.86098,55758.659,37.2884,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-02-16T00:00:00,1049.89502,54711.41541,36.47748,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-02-17T00:00:00,1043.87019,54675.35977,37.75003,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-02-18T00:00:00,990.52372,53401.97065,32.91484,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-02-19T00:00:00,965.08283,53197.01217,29.57512,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-02-20T00:00:00,970.30846,50741.90531,29.58262,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-02-21T00:00:00,973.37195,48603.15781,31.07976,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-02-22T00:00:00,1009.90373,45349.76602,41.17594,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-02-23T00:00:00,1021.14306,46005.49982,45.20711,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-02-24T00:00:00,1013.09649,45764.58486,46.4329,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-02-25T00:00:00,1014.2689,43597.05284,48.45192,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-02-26T00:00:00,1009.37862,47094.22394,50.66897,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-02-27T00:00:00,1022.01414,50203.68282,54.36906,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-02-28T00:00:00,1029.75768,47398.96547,52.10802,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-03-01T00:00:00,1069.94463,49846.70627,58.97634,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-03-02T00:00:00,1081.5485,48923.89221,67.27446,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-03-03T00:00:00,1040.7521,51102.7548,64.46604,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-03-04T00:00:00,1015.53045,48709.81036,59.64745,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-03-05T00:00:00,1060.49551,52021.84088,68.12166,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-03-06T00:00:00,1035.28073,49975.04099,65.15817,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-03-07T00:00:00,1001.79378,48150.6257,61.18702,JOHAN SVERDRUP
NO 16/2-D-7,16/2-D-7,NO 16/2-D-7,2025-03-08T00:00:00,1009.16254,48315.55727,61.57587,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-08-29T00:00:00,0.0,0.0,0.0,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-08-30T00:00:00,0.0,0.0,0.0,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-08-31T00:00:00,0.0,0.0,0.0,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-09-01T00:00:00,0.0,0.0,0.0,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-09-02T00:00:00,0.0,0.0,0.0,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-09-03T00:00:00,0.0,0.0,0.0,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-09-04T00:00:00,0.0,0.0,0.0,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-09-05T00:00:00,0.0,0.0,0.0,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-09-06T00:00:00,0.0,0.0,0.0,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-09-07T00:00:00,0.0,0.0,0.0,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-09-08T00:00:00,0.0,0.0,0.0,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-09-09T00:00:00,0.0,0.00051,0.0,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-09-10T00:00:00,0.0,0.0,0.0,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-09-11T00:00:00,0.0,0.0,0.0,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-09-12T00:00:00,0.0,0.0,0.0,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-09-13T00:00:00,1367.70914,58072.80453,1.19632,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-09-14T00:00:00,4110.64935,175282.26842,2.0795,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-09-15T00:00:00,5901.93002,251414.00425,2.06769,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-09-16T00:00:00,5967.34413,251858.79888,3.65667,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-09-17T00:00:00,6502.1142,273359.26013,3.08327,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-09-18T00:00:00,6480.13954,272586.02385,6.91647,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-09-19T00:00:00,6600.38664,277722.8996,7.64806,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-09-20T00:00:00,5287.29756,222069.40441,3.49362,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-09-21T00:00:00,4783.82976,201151.2282,2.71288,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-09-22T00:00:00,6222.60981,261689.99802,5.82389,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-09-23T00:00:00,6831.05663,285920.46061,4.16141,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-09-24T00:00:00,7053.01641,297696.17919,6.62771,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-09-25T00:00:00,6437.92713,272943.40899,5.01264,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-09-26T00:00:00,6445.30738,273343.90164,4.65802,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-09-27T00:00:00,5748.36566,242944.06451,3.19855,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-09-28T00:00:00,5305.1871,223423.13815,1.93544,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-09-29T00:00:00,5307.26726,223898.38212,1.76775,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-09-30T00:00:00,6080.90123,256939.93912,2.17502,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-10-01T00:00:00,6453.02919,272980.82197,15.26132,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-10-02T00:00:00,6441.34973,271315.75304,40.57506,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-10-03T00:00:00,6446.15219,271419.83488,3.30905,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-10-04T00:00:00,6437.83911,270732.92445,2.78145,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-10-05T00:00:00,6443.20295,272119.13111,2.8662,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-10-06T00:00:00,6447.44036,273055.9004,2.6468,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-10-07T00:00:00,6497.98081,276134.3153,2.03207,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-10-08T00:00:00,5826.40359,247285.55977,1.77724,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-10-09T00:00:00,6480.45649,274637.6639,1.78081,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-10-10T00:00:00,6478.04811,275550.00212,1.58258,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-10-11T00:00:00,6469.396,274474.05555,1.70781,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-10-12T00:00:00,6462.84762,274643.26583,2.25499,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-10-13T00:00:00,6459.6812,275431.40549,1.7603,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-10-14T00:00:00,6454.74125,274581.87531,1.99507,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-10-15T00:00:00,6445.95768,274603.2653,2.26145,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-10-16T00:00:00,5633.05681,240210.77753,1.96881,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-10-17T00:00:00,6455.08487,275175.40044,1.96889,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-10-18T00:00:00,6452.25058,276038.02421,2.29788,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-10-19T00:00:00,6448.84344,275626.29111,2.06395,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-10-20T00:00:00,6449.00489,276099.54636,1.95271,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-10-21T00:00:00,6454.34673,276259.12753,2.16716,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-10-22T00:00:00,6456.52714,276132.40345,2.89376,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-10-23T00:00:00,6447.2891,276501.44006,2.74578,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-10-24T00:00:00,6453.73586,276935.26513,2.23115,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-10-25T00:00:00,6483.92147,278749.5568,1.94058,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-10-26T00:00:00,6461.27802,277373.80414,1.96987,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-10-27T00:00:00,6561.13779,282499.04424,2.22557,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-10-28T00:00:00,6649.06629,282952.14781,2.48052,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-10-29T00:00:00,6429.45095,272653.44814,4.82484,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-10-30T00:00:00,6718.35758,284826.96038,2.68709,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-10-31T00:00:00,5875.73525,246566.1132,2.49038,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-11-01T00:00:00,6457.57551,274006.95091,3.13141,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-11-02T00:00:00,6464.19886,274488.45557,2.76924,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-11-03T00:00:00,6455.27288,278477.52742,2.54484,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-11-04T00:00:00,4583.01166,202903.64326,2.56413,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-11-05T00:00:00,5786.1977,273095.27436,2.83965,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-11-06T00:00:00,6472.50466,311229.31804,2.86001,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-11-07T00:00:00,6459.18148,301914.69057,2.51787,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-11-08T00:00:00,6438.07737,283459.93758,1.69175,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-11-09T00:00:00,6133.14025,267485.32465,1.86806,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-11-10T00:00:00,5641.61384,244900.10891,1.53801,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-11-11T00:00:00,6545.12165,285127.11863,2.4255,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-11-12T00:00:00,6582.22287,285918.60112,2.52803,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-11-13T00:00:00,6627.96805,290206.0492,2.80079,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-11-14T00:00:00,6697.43343,298830.03669,2.96585,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-11-15T00:00:00,6641.72382,292449.79929,2.93418,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-11-16T00:00:00,6478.9757,279735.21,2.21288,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-11-17T00:00:00,6469.32366,279588.88712,2.18812,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-11-18T00:00:00,6257.48126,270007.64455,2.61086,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-11-19T00:00:00,5688.17866,244683.5265,1.5079,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-11-20T00:00:00,5675.22777,243851.65094,1.46856,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-11-21T00:00:00,4408.1972,188134.9533,1.14336,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-11-22T00:00:00,5430.85358,232816.23269,1.29897,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-11-23T00:00:00,5717.06764,245406.966,1.47619,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-11-24T00:00:00,5718.05789,245078.64508,1.61702,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-11-25T00:00:00,5633.60208,241178.45515,1.53087,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-11-26T00:00:00,5288.7951,225190.02409,1.15113,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-11-27T00:00:00,5664.28537,244931.17306,1.65405,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-11-28T00:00:00,5488.8228,236346.2313,2.13373,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-11-29T00:00:00,5154.38953,218124.58543,2.01878,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-11-30T00:00:00,5176.53812,219028.65538,1.75981,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-12-01T00:00:00,5224.1563,223566.44766,2.0725,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-12-02T00:00:00,5238.16092,222979.51468,1.57894,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-12-03T00:00:00,4865.40695,208311.04758,1.60502,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-12-04T00:00:00,4764.87805,202698.7665,1.83038,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-12-05T00:00:00,5162.47841,219911.44546,1.97377,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-12-06T00:00:00,5195.95346,221538.25779,2.10113,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-12-07T00:00:00,5260.56507,224792.43538,2.09771,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-12-08T00:00:00,5308.74254,227272.73149,2.14151,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-12-09T00:00:00,5279.54871,225605.31112,2.59728,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-12-10T00:00:00,5193.7656,221830.70034,1.93113,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-12-11T00:00:00,5211.24497,221948.86532,2.11328,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-12-12T00:00:00,5204.14578,219582.55349,2.38749,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-12-13T00:00:00,5024.43986,209518.14139,2.45172,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-12-14T00:00:00,4381.99287,184521.30767,2.00135,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-12-15T00:00:00,5017.2825,211871.67123,1.8822,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-12-16T00:00:00,5133.03791,251258.15346,1.93403,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-12-17T00:00:00,2547.32406,122119.73052,1.04635,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-12-18T00:00:00,611.13333,33401.68637,0.49843,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-12-19T00:00:00,3973.13675,185764.12169,1.59118,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-12-20T00:00:00,5049.82165,221381.91724,2.16457,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-12-21T00:00:00,5082.2059,222765.55481,2.18638,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-12-22T00:00:00,5097.17028,221752.39826,2.21835,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-12-23T00:00:00,5072.62232,218890.05528,2.22855,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-12-24T00:00:00,5053.98904,217850.88073,2.23386,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-12-25T00:00:00,5036.20229,216849.66528,2.23373,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-12-26T00:00:00,5085.78231,219487.93735,2.2655,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-12-27T00:00:00,5091.62477,220424.69248,2.27622,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-12-28T00:00:00,5101.8199,221285.20235,2.28263,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-12-29T00:00:00,5078.4304,250301.88094,2.23033,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-12-30T00:00:00,5064.10002,214326.11676,2.26765,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2022-12-31T00:00:00,5051.98235,212228.84409,2.26785,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2023-01-01T00:00:00,5044.45091,211288.01062,2.27284,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2023-01-02T00:00:00,5011.88816,210571.40518,2.27514,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2023-01-03T00:00:00,5023.37847,216828.26043,2.27293,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2023-01-04T00:00:00,5034.72516,216672.90561,2.30055,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2023-01-05T00:00:00,5071.97758,216685.66758,2.34544,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2023-01-06T00:00:00,5106.43116,214925.15945,2.3793,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2023-01-07T00:00:00,5147.91906,211508.09329,2.42026,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2023-01-08T00:00:00,5160.90559,222575.32721,2.40836,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2023-01-09T00:00:00,5159.34287,218218.62625,2.4085,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2023-01-10T00:00:00,5153.57271,201449.16741,2.455,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2023-01-11T00:00:00,3398.60815,95667.17671,1.6617,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2023-01-12T00:00:00,5005.22312,217307.98727,2.36491,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2023-01-13T00:00:00,5013.52518,216920.13971,2.39449,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2023-01-14T00:00:00,5029.56961,218693.78254,2.30888,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2023-01-15T00:00:00,5062.11794,220428.70977,2.38542,JOHAN SVERDRUP
NO 16/2-D-8,16/2-D-8,NO 16/2-D-8,2023-01-16T00:00:00,5103.88758,222286.23157,2.42385,JOHAN SVERDRUP
